data,chuva,vazao,temp_max,temp_min,temp_med,evap
1994-12-23,24,"17,450","24,700","20,800","22,750","0,300"
1994-12-24,"34,600","14,170","30,300","20,300","25,300","3,300"
1994-12-25,0,"12,560","31,100","21,800","26,450","3,400"
1994-12-26,0,"11,252","33,300","21,300","27,300","3,800"
1994-12-27,"10,400","13,940","29,900","19,600","24,750","2,400"
1994-12-28,0,"16,700","29,400","19,400","24,400","2,500"
1994-12-29,0,"15,550","32,600","20,600","26,600","5,600"
1994-12-30,0,"14,630","32,400","19,200","25,800","5,100"
1994-12-31,0,"13,480","32,100","18,400","25,250","4,500"
1995-01-01,0,"13,250","33,100","20,800","26,950","3,300"
1995-01-02,0,"12,560","32,300","19,500","25,900","3,500"
1995-01-03,0,"11,888","31,600",21,"26,300","2,700"
1995-01-04,32,"12,790","32,100","20,800","26,450","4,200"
1995-01-05,0,"11,252","32,600","20,600","26,600","5,400"
1995-01-06,0,"12,790","35,100","19,800","27,450","5,200"
1995-01-07,0,"12,790","36,400","21,500","28,950","4,700"
1995-01-08,0,"12,330","35,800","20,200",28,"3,900"
1995-01-09,0,"10,192","36,500","21,400","28,950",7
1995-01-10,0,"11,464",37,"18,400","27,700",5
1995-01-11,"16,200","11,676","33,800","21,200","27,500",3
1995-01-12,0,"9,574","33,500","20,800","27,150","4,800"
1995-01-13,"1,200","9,980","33,900","21,400","27,650","4,200"
1995-01-14,0,"12,790","33,500","18,200","25,850","5,700"
1995-01-15,0,"13,020","34,900","17,300","26,100","5,800"
1995-01-16,0,"11,888","37,400","19,600","28,500","6,200"
1995-01-17,0,"10,828","38,100","18,400","28,250","6,300"
1995-01-18,0,"9,980","36,700","21,400","29,050","7,100"
1995-01-19,0,"9,777","35,800",21,"28,400","3,800"
1995-01-20,"26,900","16,010","35,300",21,"28,150","3,900"
1995-01-21,"1,600","16,950","31,400","21,100","26,250","3,400"
1995-01-22,"25,200","18,450","29,900","20,400","25,150","1,700"
1995-01-23,"11,600","16,240","32,600","19,800","26,200",5
1995-01-24,0,"14,400","32,800","18,600","25,700",5
1995-01-25,0,"11,676","32,600","21,400",27,"3,400"
1995-01-26,0,"10,828","32,800","23,600","28,200","2,100"
1995-01-27,"2,100","12,100","33,800","21,400","27,600","3,800"
1995-01-28,"10,800","16,470","34,200","22,400","28,300","3,400"
1995-01-29,"6,600","17,700","26,100",21,"23,550",4
1995-01-30,"5,800","17,450","28,100","19,400","23,750","0,400"
1995-01-31,"39,600","23,520","26,900","20,800","23,850","1,800"
1995-02-01,"2,200","21,960","28,400","21,400","24,900","0,200"
1995-02-02,"15,200","19,950","31,600","21,600","26,600","2,900"
1995-02-03,0,"18,200","29,600","22,600","26,100","2,500"
1995-02-04,0,"17,200","30,600","22,400","26,500","3,400"
1995-02-05,0,"16,700","30,600","21,200","25,900","3,100"
1995-02-06,0,"16,700","32,800","17,200",25,3
1995-02-07,31,"18,950","25,800","21,800","23,800","0,700"
1995-02-08,"5,900","24,840","24,400","20,400","22,400","0,400"
1995-02-09,"22,600","31,440","26,300","21,400","23,850","1,300"
1995-02-10,4,"36,900","28,100",21,"24,550","1,200"
1995-02-11,"2,600","36,600","29,600","20,600","25,100","1,700"
1995-02-12,38,"36,900","30,700","21,800","26,250",2
1995-02-13,"24,200","57,730","26,400","20,800","23,600","0,600"
1995-02-14,"20,800","56,410","30,900","20,600","25,750","1,300"
1995-02-15,"8,400",39,"26,900",22,"24,450",1
1995-02-16,"1,600","28,350","31,900",21,"26,450","2,100"
1995-02-17,1,"23,520","31,200",21,"26,100",2
1995-02-18,0,"21,700","31,300","20,300","25,800","2,400"
1995-02-19,"8,800",23,"28,600","20,600","24,600","0,700"
1995-02-20,"19,400","22,220","30,400","20,800","25,600","1,900"
1995-02-21,0,"20,450","31,500","21,200","26,350",3
1995-02-22,0,"17,450","32,100",18,"25,050","3,800"
1995-02-23,0,"16,240",34,"18,600","26,300","4,200"
1995-02-24,0,"16,010","34,600","19,400",27,"4,600"
1995-02-25,0,"14,630","35,800","18,400","27,100","4,200"
1995-02-26,0,"13,250","34,200","19,600","26,900","5,400"
1995-02-27,0,"12,790","32,500","20,600","26,550","3,400"
1995-02-28,0,"14,630","33,700","22,200","27,950","3,900"
1995-03-01,0,"14,860",35,"19,600","27,300","4,600"
1995-03-02,0,"13,020","34,400","18,500","26,450","4,200"
1995-03-03,0,"11,676","33,600","19,200","26,400","5,400"
1995-03-04,0,"12,790","30,900","20,400","25,650",3
1995-03-05,"15,200","13,020","32,200","18,600","25,400","2,100"
1995-03-06,"43,900","15,550","31,200","20,800",26,"3,100"
1995-03-07,0,"12,560","30,900",20,"25,450",2
1995-03-08,0,"11,252","30,600","20,200","25,400","3,200"
1995-03-09,0,"10,828","32,900","17,600","25,250","4,200"
1995-03-10,0,"10,828",33,"19,400","26,200","4,600"
1995-03-11,0,"12,330","31,600","20,400",26,"2,900"
1995-03-12,0,"11,888","31,700","17,200","24,450","2,900"
1995-03-13,0,"11,888","31,400","19,600","25,500",3
1995-03-14,16,"18,700","21,600","18,800","20,200","0,600"
1995-03-15,"18,400","20,700","25,100","18,800","21,950","1,100"
1995-03-16,3,"17,200","31,700",18,"24,850",3
1995-03-17,0,"13,940","29,800",18,"23,900","2,500"
1995-03-18,0,"15,320","31,100",18,"24,550","3,900"
1995-03-19,0,"14,630","29,200",18,"23,600","2,100"
1995-03-20,0,"13,940","28,800","18,600","23,700","2,300"
1995-03-21,0,"13,250","30,100","20,500","25,300","1,700"
1995-03-22,"5,100","14,630","26,400","20,200","23,300","1,400"
1995-03-23,"0,400","13,710","28,600","19,800","24,200","2,200"
1995-03-24,"19,200","13,940","30,900","21,600","26,250","2,700"
1995-03-25,"0,400","13,480","28,800","20,800","24,800","2,800"
1995-03-26,"0,200","11,464","30,200","18,400","24,300","3,100"
1995-03-27,0,"11,040","27,600","19,200","23,400",2
1995-03-28,0,"10,828","30,200","14,600","22,400","3,400"
1995-03-29,0,"11,040","30,600","18,400","24,500","3,300"
1995-03-30,0,"11,888","30,500","20,600","25,550","1,700"
1995-03-31,"3,600","14,400","31,200","20,800",26,"2,200"
1995-04-01,"7,600","16,240","30,100","21,600","25,850","1,600"
1995-04-02,3,"15,090","33,900","22,600","28,250","1,600"
1995-04-03,0,"13,250","29,400","21,300","25,350","3,700"
1995-04-04,0,"12,330","28,100","16,800","22,450","2,200"
1995-04-05,0,"12,560","25,200","18,800",22,"3,600"
1995-04-06,0,"11,888","27,900","18,800","23,350","1,400"
1995-04-07,0,"10,828","25,800","18,800","22,300","4,900"
1995-04-08,0,"11,252","28,600","15,800","22,200",2
1995-04-09,0,"11,252","29,900","20,100",25,"2,500"
1995-04-10,0,"11,676","30,300","19,800","25,050",2
1995-04-11,0,"11,040","30,900","18,200","24,550","3,500"
1995-04-12,0,"11,252","30,100","17,800","23,950","1,900"
1995-04-13,"4,700","11,888","28,300","15,800","22,050","3,300"
1995-04-14,0,"12,100","27,800","15,400","21,600","2,100"
1995-04-15,0,"11,252","27,800","17,400","22,600",2
1995-04-16,0,"10,828","27,600","15,800","21,700",2
1995-04-17,0,"11,252","26,700",16,"21,350","1,600"
1995-04-18,0,"10,828","29,600",15,"22,300","1,900"
1995-04-19,0,"11,252","31,100",17,"24,050","3,100"
1995-04-20,0,"11,252","29,400","19,400","24,400","2,600"
1995-04-21,0,"11,464","29,800","20,200",25,"1,400"
1995-04-22,"14,800","12,100","26,500","19,600","23,050","1,600"
1995-04-23,"0,200","12,790","27,300","20,200","23,750","1,600"
1995-04-24,"6,900","15,090","30,600","20,200","25,400","1,700"
1995-04-25,"48,800","16,240","28,800","21,200",25,2
1995-04-26,0,"14,630","27,700","17,100","22,400","2,500"
1995-04-27,0,"13,250","26,400","15,200","20,800","1,300"
1995-04-28,0,"12,100","25,500","14,600","20,050","1,800"
1995-04-29,0,"12,330","29,300","12,400","20,850","2,200"
1995-04-30,0,"12,560","30,500",15,"22,750","2,800"
1995-05-01,0,"11,676","31,200","14,800",23,"3,200"
1995-05-02,0,"10,616","31,100","15,800","23,450","2,600"
1995-05-03,0,"10,828","30,100","16,300","23,200",3
1995-05-04,0,"11,252","28,500","19,800","24,150","1,900"
1995-05-05,0,"11,040","28,500",17,"22,750",3
1995-05-06,0,"11,676","24,300","16,800","20,550","0,700"
1995-05-07,0,"11,040",25,"18,600","21,800","0,800"
1995-05-08,"2,500","11,676","27,800","18,600","23,200","1,700"
1995-05-09,0,"11,252","24,200","18,700","21,450",1
1995-05-10,0,"12,330","25,400","18,600",22,"0,800"
1995-05-11,12,"16,240","22,400","17,800","20,100","0,700"
1995-05-12,"2,200","17,700","23,200","19,100","21,150","1,200"
1995-05-13,0,"16,700","25,200","17,800","21,500","1,600"
1995-05-14,0,"15,090",27,"17,800","22,400","1,200"
1995-05-15,0,"11,676","28,500","16,200","22,350","1,900"
1995-05-16,0,"10,616","27,200",17,"22,100","1,600"
1995-05-17,0,"9,168","29,800","15,600","22,700","1,900"
1995-05-18,0,"7,380",29,"17,400","23,200","2,900"
1995-05-19,1,"6,810","26,200","15,200","20,700","2,600"
1995-05-20,0,"7,190",24,"15,200","19,600","1,800"
1995-05-21,0,7,"19,900","14,800","17,350","0,600"
1995-05-22,"2,100","11,464","20,500","17,200","18,850","0,600"
1995-05-23,1,"14,170","22,500",18,"20,250","0,900"
1995-05-24,"3,100","15,320","26,300","18,700","22,500","1,100"
1995-05-25,"12,600","17,950","27,200",17,"22,100","1,800"
1995-05-26,0,"17,200","23,400","16,600",20,"1,200"
1995-05-27,0,"15,780","22,600","11,600","17,100","1,200"
1995-05-28,0,"14,860","24,700","13,200","18,950","1,300"
1995-05-29,0,"14,630","27,500",9,"18,250",2
1995-05-30,0,"14,170","25,300","10,800","18,050","1,900"
1995-05-31,0,"13,940","24,800","11,400","18,100","2,400"
1995-06-01,0,"13,250","24,300","11,600","17,950","1,200"
1995-06-02,0,"13,480","28,100","10,600","19,350","2,400"
1995-06-03,0,"13,250","25,900","12,800","19,350","1,700"
1995-06-04,0,"13,710","25,800","10,400","18,100","2,100"
1995-06-05,0,"13,020","23,800","7,300","15,550","1,700"
1995-06-06,0,"12,790","25,300","6,300","15,800","2,800"
1995-06-07,0,"12,330","26,900","5,700","16,300","2,400"
1995-06-08,0,"12,330","27,300","5,500","16,400","2,500"
1995-06-09,0,"12,560","25,900","8,800","17,350","2,700"
1995-06-10,0,"13,250","27,900","6,800","17,350","2,900"
1995-06-11,0,"13,020","28,300",10,"19,150","2,900"
1995-06-12,0,"12,330",27,10,"18,500","2,300"
1995-06-13,0,"12,790","27,700","8,400","18,050","2,200"
1995-06-14,0,"12,790","27,900","9,600","18,750","2,700"
1995-06-15,0,"12,100","26,200",10,"18,100","2,300"
1995-06-16,0,"12,330","24,300","11,800","18,050","1,600"
1995-06-17,0,"11,464","28,900","12,200","20,550","2,600"
1995-06-18,0,"11,040","29,300",13,"21,150","2,300"
1995-06-19,0,"10,828","26,200","15,400","20,800","2,500"
1995-06-20,0,"10,828","22,600","15,200","18,900","2,100"
1995-06-21,0,"10,404","20,400","10,600","15,500","1,500"
1995-06-22,0,"11,252","25,800",11,"18,400","1,900"
1995-06-23,0,"11,040","25,100","10,800","17,950","1,500"
1995-06-24,0,"12,100","24,800","11,400","18,100","2,800"
1995-06-25,0,"12,330","25,900","11,200","18,550","1,400"
1995-06-26,"15,600","13,250","26,800","10,600","18,700","2,100"
1995-06-27,0,"12,560","25,900","13,400","19,650","1,200"
1995-06-28,0,"13,020","27,300","11,800","19,550",2
1995-06-29,0,"12,330","27,400","9,800","18,600","3,100"
1995-06-30,0,"11,888","24,700","11,200","17,950","2,600"
1995-07-01,0,"13,250","23,800","11,600","17,700","1,900"
1995-07-02,0,"12,330","26,300","15,200","20,750","2,200"
1995-07-03,0,"12,560","28,100","9,800","18,950","1,900"
1995-07-04,0,"13,020","27,200","11,200","19,200","2,700"
1995-07-05,0,"11,676","26,700","10,800","18,750","2,300"
1995-07-06,0,"9,980","27,800","10,800","19,300","2,900"
1995-07-07,0,"10,192","29,300","11,200","20,250","2,300"
1995-07-08,0,"10,616","28,800","15,200",22,"3,100"
1995-07-09,"2,200","11,252",22,"17,800","19,900","0,500"
1995-07-10,0,"11,252","22,400","17,800","20,100","0,700"
1995-07-11,"0,200","11,676","22,200","11,600","16,900","1,100"
1995-07-12,0,"11,252","24,800",13,"18,900","2,500"
1995-07-13,0,"10,616","26,200","10,200","18,200","1,400"
1995-07-14,0,"10,616","28,100",16,"22,050","3,400"
1995-07-15,0,"10,616","26,300","6,100","16,200","2,500"
1995-07-16,0,"10,828","27,800","10,600","19,200","2,800"
1995-07-17,0,"10,616",28,"10,600","19,300","4,200"
1995-07-18,0,"10,616","26,900","8,800","17,850","3,100"
1995-07-19,0,"10,828","27,200","8,400","17,800","4,100"
1995-07-20,0,"9,777","27,700","9,200","18,450","2,900"
1995-07-21,0,"10,192",27,"10,600","18,800","4,500"
1995-07-22,"8,600","11,040","21,700","15,800","18,750","1,100"
1995-07-23,"2,600","10,404","27,300","14,200","20,750","3,100"
1995-07-24,0,"10,192","28,300",12,"20,150","3,400"
1995-07-25,0,"10,404","28,200","14,200","21,200","2,900"
1995-07-26,0,"7,760","26,300","15,800","21,050","3,500"
1995-07-27,0,7,"26,800","14,800","20,800","4,300"
1995-07-28,0,"6,430","28,100","10,400","19,250","5,100"
1995-07-29,0,"6,430",28,"10,800","19,400","4,500"
1995-07-30,0,"7,380","28,600","9,400",19,"3,900"
1995-07-31,0,"6,240","28,500",9,"18,750","4,200"
1995-08-01,0,"7,190","28,100",8,"18,050","4,800"
1995-08-02,0,"7,380",29,"9,800","19,400","4,200"
1995-08-03,0,"6,430","29,600","11,400","20,500","5,600"
1995-08-04,0,"6,810","31,100","12,400","21,750","5,400"
1995-08-05,0,"8,153","24,600","18,400","21,500","3,100"
1995-08-06,0,"7,760","23,200","17,600","20,400","2,100"
1995-08-07,0,"6,620","26,800","18,400","22,600","2,500"
1995-08-08,0,7,"31,300","13,600","22,450","4,700"
1995-08-09,0,"7,950","31,800","17,600","24,700","5,200"
1995-08-10,0,"6,430","32,200","13,200","22,700","5,500"
1995-08-11,0,"7,190","30,300","11,400","20,850","5,300"
1995-08-12,0,"6,430","29,100",12,"20,550","4,200"
1995-08-13,0,"6,810","31,400","10,200","20,800","4,600"
1995-08-14,0,"6,050",33,"10,400","21,700","5,200"
1995-08-15,0,"6,050",34,"11,600","22,800","6,100"
1995-08-16,0,"6,240","33,600","12,200","22,900","6,300"
1995-08-17,0,"6,240","27,900","15,600","21,750","4,600"
1995-08-18,0,"6,050","26,600","15,200","20,900","4,100"
1995-08-19,0,"5,875","28,800","14,200","21,500","4,100"
1995-08-20,0,"5,875","25,900","14,400","20,150","2,800"
1995-08-21,0,"6,050","24,400","15,800","20,100","2,600"
1995-08-22,0,"5,875","25,900","13,600","19,750",3
1995-08-23,0,"5,700","28,400",11,"19,700","5,400"
1995-08-24,0,"6,240","27,700","11,600","19,650","2,900"
1995-08-25,0,"4,650","28,200",10,"19,100","5,300"
1995-08-26,0,"4,142","30,200",10,"20,100","5,200"
1995-08-27,0,"4,475","30,800","9,400","20,100","6,100"
1995-08-28,0,"4,825","32,500",10,"21,250","6,100"
1995-08-29,0,"5,875",32,"10,600","21,300","6,400"
1995-08-30,0,"5,875","32,400",11,"21,700","5,500"
1995-08-31,0,"5,175","33,300","11,200","22,250","6,800"
1995-09-01,0,"4,475","32,900","9,400","21,150","6,600"
1995-09-02,0,"5,700","34,700","10,600","22,650",7
1995-09-03,0,"5,350","25,500","16,800","21,150","2,900"
1995-09-04,0,"5,525","23,900","16,400","20,150","4,800"
1995-09-05,0,"5,350","24,200","9,400","16,800","5,200"
1995-09-06,0,"4,300","25,300","7,600","16,450","6,400"
1995-09-07,0,"3,826","27,700","9,200","18,450","4,300"
1995-09-08,0,"4,475","29,100","8,600","18,850","5,600"
1995-09-09,0,"5,700","32,500",9,"20,750","7,700"
1995-09-10,0,"5,525","32,400","10,400","21,400","7,100"
1995-09-11,0,"5,175","34,100","11,800","22,950","7,700"
1995-09-12,0,"7,570",33,"12,600","22,800","6,600"
1995-09-13,0,"8,559","22,700","18,200","20,450","4,100"
1995-09-14,0,"9,371","31,500","11,800","21,650","5,800"
1995-09-15,0,"10,404","34,700","14,400","24,550",6
1995-09-16,0,"11,252",22,"17,800","19,900","2,200"
1995-09-17,"0,400","11,888","24,800","17,200",21,"2,300"
1995-09-18,"10,600","13,020","27,700","18,800","23,250","2,400"
1995-09-19,0,"12,330","33,200","16,600","24,900",5
1995-09-20,"0,200","12,560",23,"19,800","21,400","2,700"
1995-09-21,"0,600","13,250","22,100","17,400","19,750","2,100"
1995-09-22,0,"12,330","21,400","14,600",18,"3,600"
1995-09-23,0,"13,250","27,800","17,200","22,500","3,400"
1995-09-24,0,"13,250","30,800",17,"23,900","4,500"
1995-09-25,"4,800","13,480","26,700","19,600","23,150","2,700"
1995-09-26,0,"12,100","29,900",20,"24,950","4,800"
1995-09-27,"4,800",7,31,"18,400","24,700","3,500"
1995-09-28,0,"5,700","30,900","18,800","24,850","5,600"
1995-09-29,"8,600","6,620","27,800",19,"23,400","3,300"
1995-09-30,0,"7,190","29,200","20,400","24,800",4
1995-10-01,0,"7,190","29,200","16,400","22,800","4,400"
1995-10-02,0,"6,240","32,800","15,800","24,300","4,900"
1995-10-03,0,"7,380","29,200","18,200","23,700","3,600"
1995-10-04,0,"7,950","23,700","18,200","20,950","2,100"
1995-10-05,0,"6,810","27,400","18,800","23,100","2,500"
1995-10-06,0,7,"21,500","18,500",20,"0,800"
1995-10-07,"6,800","8,762","22,700","18,400","20,550","0,900"
1995-10-08,0,"7,380","26,600","19,400",23,"0,700"
1995-10-09,2,"6,810","24,700","18,800","21,750",1
1995-10-10,"4,800","7,570","27,900","17,800","22,850","2,200"
1995-10-11,"3,200","8,153","28,500","19,800","24,150","2,400"
1995-10-12,0,"7,380","25,900","19,600","22,750","2,100"
1995-10-13,0,"7,380","26,800","20,200","23,500","2,200"
1995-10-14,"13,600","8,965","24,300","20,200","22,250","0,500"
1995-10-15,"3,600","8,762","27,600","19,200","23,400","1,300"
1995-10-16,"7,400","11,040","29,900","19,600","24,750","1,900"
1995-10-17,"3,700","20,450","30,800","17,200",24,"2,600"
1995-10-18,"8,800","19,450","30,200","17,200","23,700","2,700"
1995-10-19,0,"20,950","24,500","20,200","22,350","1,400"
1995-10-20,"0,400","14,860","28,500","20,600","24,550","2,100"
1995-10-21,"25,300","20,450","22,600","18,200","20,400","0,700"
1995-10-22,"11,300","21,960","25,300","16,800","21,050","2,600"
1995-10-23,0,"19,450","28,100","11,400","19,750",3
1995-10-24,0,"17,450","29,100","14,800","21,950","3,400"
1995-10-25,0,"15,320","30,700","17,400","24,050","3,300"
1995-10-26,0,"13,250","31,500","14,400","22,950","3,900"
1995-10-27,0,"11,464","33,700","15,400","24,550",5
1995-10-28,0,"11,464","34,400","16,600","25,500","4,200"
1995-10-29,0,"12,560","24,500","17,600","21,050","1,100"
1995-10-30,1,"15,090","17,900","15,400","16,650","0,200"
1995-10-31,"22,400","18,700","18,500","14,800","16,650","0,500"
1995-11-01,17,"23,520","20,300","16,200","18,250","0,600"
1995-11-02,"21,800","27,270",20,"17,800","18,900","0,500"
1995-11-03,"34,200","30,280","20,700","17,800","19,250","0,700"
1995-11-04,"14,800","23,520","26,100","18,200","22,150","2,800"
1995-11-05,0,"15,320","29,300",19,"24,150",3
1995-11-06,"0,400","13,480","30,900",20,"25,450","3,500"
1995-11-07,0,"12,330","30,800","18,600","24,700","4,100"
1995-11-08,0,"12,330","30,700","15,800","23,250","4,200"
1995-11-09,0,"13,020","31,800","15,500","23,650","5,200"
1995-11-10,0,"13,020","35,400","15,600","25,500","4,500"
1995-11-11,0,"12,790","32,600","21,400",27,"3,500"
1995-11-12,0,"12,100","30,900","20,600","25,750","2,800"
1995-11-13,"13,600","13,940","22,800","18,400","20,600","0,900"
1995-11-14,"3,800","14,860","30,800","20,200","25,500","2,100"
1995-11-15,"11,200","23,780","33,400","18,200","25,800","2,800"
1995-11-16,"15,800","23,260","27,800","19,500","23,650","1,300"
1995-11-17,"18,600","20,950","31,300","20,800","26,050","2,600"
1995-11-18,0,"23,260","28,800","20,800","24,800",2
1995-11-19,"25,200","21,200","28,200","17,800",23,"4,900"
1995-11-20,0,"19,450","26,700","14,600","20,650","2,900"
1995-11-21,0,"18,700","27,200","13,200","20,200","3,700"
1995-11-22,0,"15,550","27,100",17,"22,050",4
1995-11-23,0,"16,240","27,100","16,700","21,900","2,100"
1995-11-24,"15,700","22,220","24,400","19,400","21,900","1,800"
1995-11-25,"4,100","18,700","27,900","19,400","23,650","1,500"
1995-11-26,"2,400","15,090",30,"16,800","23,400","3,300"
1995-11-27,0,"13,710",32,"21,600","26,800","3,400"
1995-11-28,"3,800","14,630","27,300","19,600","23,450","2,200"
1995-11-29,"10,600","14,860","23,900","17,400","20,650",3
1995-11-30,0,"13,480","22,600","17,800","20,200","2,800"
1995-12-01,0,"13,020","27,500","18,800","23,150","2,500"
1995-12-02,0,"14,630","30,900","19,200","25,050","3,400"
1995-12-03,"13,100","16,240",31,20,"25,500","2,700"
1995-12-04,"21,800","17,700","31,800","17,800","24,800","2,500"
1995-12-05,15,"15,320","30,900","18,400","24,650","3,800"
1995-12-06,0,"13,940",29,"17,600","23,300",4
1995-12-07,0,"13,020","31,100","19,400","25,250","4,300"
1995-12-08,0,"13,480","32,100","19,200","25,650","3,500"
1995-12-09,"15,900","13,710","29,800","18,200",24,"3,500"
1995-12-10,0,"14,630","32,400","19,200","25,800","3,200"
1995-12-11,0,"13,250","27,300","19,400","23,350","2,600"
1995-12-12,0,"13,710","28,700","20,200","24,450","2,200"
1995-12-13,"4,300","13,480","26,400","21,400","23,900","1,200"
1995-12-14,"31,200","17,450","24,400","19,200","21,800","0,800"
1995-12-15,"12,800","19,950","26,600","18,400","22,500","2,600"
1995-12-16,0,"19,700",31,"20,200","25,600","2,700"
1995-12-17,0,"17,450","32,500","21,400","26,950",3
1995-12-18,0,"15,550",34,"19,500","26,750","2,500"
1995-12-19,18,"17,200","30,900","18,400","24,650",2
1995-12-20,"3,800","21,450","28,200","21,400","24,800","1,800"
1995-12-21,"2,200","23,780","29,400","21,400","25,400","2,400"
1995-12-22,"19,200","25,380","30,400","20,200","25,300","1,800"
1995-12-23,"12,600","24,840","30,700","20,600","25,650",1
1995-12-24,"16,500","25,650","30,500","19,800","25,150","1,700"
1995-12-25,"5,900","24,570","29,800","21,200","25,500","2,100"
1995-12-26,"22,800","27,540","28,400","20,400","24,400","2,300"
1995-12-27,"5,900","52,120","29,800","20,900","25,350","3,900"
1995-12-28,0,"51,790","28,400","21,200","24,800","1,500"
1995-12-29,"11,400","50,800","28,900","20,200","24,550","1,900"
1995-12-30,"19,900","61,380","31,200",20,"25,600","1,600"
1995-12-31,"24,200","64,440","28,400","21,200","24,800","1,400"
1996-01-01,"3,200","59,710","24,400","21,300","22,850","0,500"
1996-01-02,"12,500","42,950","28,800","21,200",25,2
1996-01-03,"22,600","34,560","27,400","20,800","24,100",1
1996-01-04,"11,500","60,700","30,800","19,600","25,200","2,200"
1996-01-05,"0,700","44,500","30,900",19,"24,950","2,700"
1996-01-06,0,39,"30,600","20,400","25,500","3,100"
1996-01-07,0,"33,160","29,400","21,400","25,400","1,600"
1996-01-08,"2,300","30,570","29,200","20,600","24,900","1,600"
1996-01-09,"44,200","37,500","28,400","20,200","24,300","1,500"
1996-01-10,"1,600","36,600","31,100","21,200","26,150","2,100"
1996-01-11,"43,400","38,100","26,600","20,400","23,500","1,300"
1996-01-12,"26,800","38,100","25,900","20,700","23,300","1,800"
1996-01-13,7,"45,430","30,800","19,200",25,"4,100"
1996-01-14,0,"35,120","32,300","18,600","25,450","3,600"
1996-01-15,0,"25,380","30,900","19,400","25,150","3,500"
1996-01-16,0,"21,960","31,300","19,600","25,450",4
1996-01-17,0,"20,700","32,700","18,400","25,550","5,100"
