ds,chuva,vazao,temp_max,temp_min,temp_med,evap
2004-11-25,0,11.97,31.1,14.6,22.85,5.2
2004-11-26,0,11.75,32.1,16.4,24.25,7.1
2004-11-27,0,12.19,31.5,17.6,24.55,3.8
2004-11-28,4.3,14.39,27.7,17.3,22.5,2.3
2004-11-29,24.3,20.08,24.1,20.7,22.4,1.2
2004-11-30,41.7,52.22,25.9,16.9,21.4,3
2004-12-01,0,21.25,22.7,18.1,20.4,1.2
2004-12-02,2.5,20.47,23.1,17.2,20.15,1.8
2004-12-03,7.7,20.08,22.8,17.5,20.15,1.8
2004-12-04,0,18.1,29.3,19.5,24.4,2.7
2004-12-05,2.4,20.34,31.1,19.7,25.4,2.1
2004-12-06,3.2,27.66,31.3,20.2,25.75,2.7
2004-12-07,21,33.425,29.9,20.6,25.25,1.9
2004-12-08,3.1,34.295,30.9,20.5,25.7,2.2
2004-12-09,17,34.875,29.3,20.4,24.85,2.4
2004-12-10,7.7,30.74,27.9,20.1,24,1.6
2004-12-11,11.3,38.6,24.1,18.2,21.15,0.6
2004-12-12,45.9,55.85,26.3,18.4,22.35,1.2
2004-12-13,16.6,42.8,29.1,17.8,23.45,4.1
2004-12-14,5.6,26.84,28.1,19.6,23.85,3.7
2004-12-15,0,20.73,29.1,20.1,24.6,4.1
2004-12-16,0,19.82,30.7,20.3,25.5,4.4
2004-12-17,0,19.06,32.1,18.4,25.25,5.3
2004-12-18,0,18.22,30.9,20.7,25.8,2.7
2004-12-19,30.3,21.38,26.9,20.7,23.8,1.2
2004-12-20,10.8,23.07,28,20.7,24.35,0.8
2004-12-21,58.6,56.84,29.5,20.7,25.1,2.9
2004-12-22,5.1,64.2,22.1,18.3,20.2,0.7
2004-12-23,40.4,65.73,22.1,17.7,19.9,0.3
2004-12-24,76.4,81.98,25.1,19.2,22.15,0.9
2004-12-25,17,73.725,30.3,19.4,24.85,2.8
2004-12-26,0,54.53,33.7,20.5,27.1,3.7
2004-12-27,28.6,43.55,28.9,19.7,24.3,2.3
2004-12-28,0,31.44,28.9,20.2,24.55,1.9
2004-12-29,2.8,32.28,29.1,20.7,24.9,3.3
2004-12-30,0,27.66,31.5,22.3,26.9,3.1
2004-12-31,21.6,44.45,30.9,20.2,25.55,2.6
2005-01-01,0,50.59,31.9,18.9,25.4,4.7
2005-01-02,0,41,29.9,20.6,25.25,4.4
2005-01-03,0,28.92,29.9,19.7,24.8,3.6
2005-01-04,0.8,19.82,28.1,18.6,23.35,2.2
2005-01-05,1.1,18.82,25.8,20.7,23.25,1.9
2005-01-06,1.2,18.82,27.1,20.9,24,1.7
2005-01-07,1.3,19.56,30.3,20.6,25.45,2
2005-01-08,16.7,47,31.1,20.5,25.8,2.7
2005-01-09,20.2,62.16,31.7,21.1,26.4,2.8
2005-01-10,22.4,60.635,31.3,21.7,26.5,2.5
2005-01-11,18.6,51.065,30.5,21.1,25.8,2.3
2005-01-12,14.4,42.95,25.7,21.7,23.7,0.9
2005-01-13,42.6,54.035,29.5,16.9,23.2,4.9
2005-01-14,11.1,46.52,28.3,17.2,22.75,3.2
2005-01-15,0,34.005,31.3,20.8,26.05,4.2
2005-01-16,0,29.34,32.7,20.9,26.8,3.9
2005-01-17,0,28.64,26.1,21.3,23.7,1.1
2005-01-18,0,36.2,29.5,22.5,26,1.9
2005-01-19,11.3,45.4,28.7,21.9,25.3,2
2005-01-20,0,60.47,32.1,21.4,26.75,3.2
2005-01-21,0,47.48,30.3,21.7,26,1.1
2005-01-22,2.2,40.85,34,20.9,27.45,4.1
2005-01-23,78.2,67.25999,32.7,21.5,27.1,2.9
2005-01-24,0,92.06,30.9,20.9,25.9,2.1
2005-01-25,3.9,95.84,33.5,20.6,27.05,4.2
2005-01-26,13.6,64.2,25.9,19.5,22.7,3.1
2005-01-27,0,47.955,22.1,19,20.55,0.5
2005-01-28,0,37.25,22.5,18.4,20.45,1.3
2005-01-29,0,27.24,24.3,19,21.65,2.7
2005-01-30,2.4,23.07,27.7,19,23.35,2.7
2005-01-31,0,27.94,29.3,19.8,24.55,4
2005-02-01,2,25.93,28.1,19.9,24,2.4
2005-02-02,0.9,28.22,29.1,19,24.05,2.5
2005-02-03,0,29.2,31.8,18.9,25.35,2.1
2005-02-04,100.8,56.51,29.9,20.2,25.05,1.1
2005-02-05,2.4,60.8,29.1,20.3,24.7,4.1
2005-02-06,0,39.8,28.3,18,23.15,5.6
2005-02-07,0,29.06,27.7,17.7,22.7,4.4
2005-02-08,0,24.5,27.1,17.5,22.3,5
2005-02-09,0,22.68,26.1,14.6,20.35,3.5
2005-02-10,0,21.38,28.1,17.7,22.9,3.6
2005-02-11,0,19.95,30.7,16.1,23.4,3.5
2005-02-12,0,21.12,30.5,18.2,24.35,3.4
2005-02-13,10.8,23.72,30.7,19.2,24.95,2.3
2005-02-14,20.8,26.32,29.3,18.9,24.1,2.7
2005-02-15,8.6,29.62,30.3,18.9,24.6,3.7
2005-02-16,0,26.71,29.3,19.8,24.55,2.7
2005-02-17,0,24.5,31.5,20.9,26.2,3.5
2005-02-18,0,22.81,30.3,21,25.65,2.4
2005-02-19,1.8,35.75,30.1,20.7,25.4,2.5
2005-02-20,1.2,39.05,30.3,19.4,24.85,4.6
2005-02-21,0,33.715,29.3,16.9,23.1,3.8
2005-02-22,0,26.71,30.1,17.7,23.9,3.7
2005-02-23,0,23.85,32.1,18.7,25.4,4
2005-02-24,0,22.94,33.3,20.3,26.8,3.6
2005-02-25,0,23.98,31.7,21.3,26.5,2
2005-02-26,4.3,30.88,31.7,20.7,26.2,2.7
2005-02-27,0,30.18,31.5,20.5,26,1.6
2005-02-28,14.1,34.005,29.5,22.1,25.8,1.6
2005-03-01,23.6,42.95,31.3,21.7,26.5,3.9
2005-03-02,54.4,47.955,26.9,21.6,24.25,1.6
2005-03-03,0,43.4,22.1,18.8,20.45,0.2
2005-03-04,80.9,71.275,22.1,18.3,20.2,1.2
2005-03-05,0,82.34,25.3,17.5,21.4,1.5
2005-03-06,10.1,65.21999,29.7,19.2,24.45,3.9
2005-03-07,0,41,30,20.6,25.3,3.2
2005-03-08,0,34.005,31.3,21.1,26.2,3.4
2005-03-09,0,28.5,32.1,21.1,26.6,3.4
2005-03-10,0,25.54,33.4,19.9,26.65,4
2005-03-11,25.8,32.28,31.7,20.4,26.05,1.8
2005-03-12,6.9,34.15,33.1,19.5,26.3,3.6
2005-03-13,0,35.9,32.3,19.7,26,3.8
2005-03-14,0,26.71,32,20.4,26.2,5.3
2005-03-15,0,23.59,31.5,20.1,25.8,3.6
2005-03-16,0,23.2,31.5,21.7,26.6,3.2
2005-03-17,3.5,27.8,31.7,20.7,26.2,2.6
2005-03-18,24.6,41.15,30.1,20.8,25.45,2.5
2005-03-19,0,33.28,27.7,20.7,24.2,0.8
2005-03-20,6.5,42.35,28.9,20.5,24.7,2.2
2005-03-21,0,39.65,29.7,21.5,25.6,2.4
2005-03-22,8.4,32.28,30.3,19.7,25,3.3
2005-03-23,0,28.08,30.9,20.2,25.55,3
2005-03-24,0,24.89,30.5,19.8,25.15,2.7
2005-03-25,0.4,29.2,29.9,20.7,25.3,1.8
2005-03-26,68.3,65.73,26.3,18.7,22.5,1.5
2005-03-27,5.6,48.42,27.9,19.5,23.7,3.2
2005-03-28,3.8,29.76,29.2,20.2,24.7,3
2005-03-29,0,28.08,29.1,18.5,23.8,3.1
2005-03-30,0,25.54,29.5,18.9,24.2,2.6
2005-03-31,0,24.24,29.7,19.5,24.6,3.3
2005-04-01,8,28.36,28.1,20.8,24.45,1.9
2005-04-02,0.5,28.08,29.7,20.7,25.2,3.7
2005-04-03,0,25.02,30.7,18.3,24.5,3.7
2005-04-04,0,23.46,32,18.7,25.35,3.5
2005-04-05,0,22.42,31.8,21.5,26.65,3
2005-04-06,0,23.46,31.2,23.1,27.15,2.9
2005-04-07,0,23.59,31.1,22.3,26.7,3.1
2005-04-08,0,22.42,31.8,19.4,25.6,3.2
2005-04-09,0,21.9,30.9,19.7,25.3,3.9
2005-04-10,0,21.77,30.5,19.9,25.2,3.1
2005-04-11,0,21.25,30.3,19.5,24.9,3.4
2005-04-12,0,21.38,31.7,18.7,25.2,3
2005-04-13,0,20.99,32.1,17.8,24.95,4.1
2005-04-14,0,20.6,29.9,19.3,24.6,3.5
2005-04-15,0,20.08,30.1,18.3,24.2,3.5
2005-04-16,0,19.69,31.3,16.6,23.95,2.9
2005-04-17,0,20.08,29.9,18.7,24.3,2.3
2005-04-18,0.2,20.08,28.5,19,23.75,3
2005-04-19,0,20.08,29.5,19.9,24.7,2.7
2005-04-20,0,20.08,29.9,18.5,24.2,3.2
2005-04-21,0,20.6,29.1,19.7,24.4,1.8
2005-04-22,9.4,22.42,27.1,17.4,22.25,2.7
2005-04-23,0,22.68,28.5,17.3,22.9,2.2
2005-04-24,0.8,23.72,27.7,18.8,23.25,2.7
2005-04-25,0,22.03,27.9,18.7,23.3,2.2
2005-04-26,0,20.99,23.3,16.6,19.95,2
2005-04-27,2.9,20.99,22.7,16.2,19.45,1.7
2005-04-28,0,19.82,22.5,17.1,19.8,1.9
2005-04-29,0,21.12,26.4,19,22.7,1.9
2005-04-30,19.4,25.54,28.3,18.7,23.5,3.6
2005-05-01,0,24.63,23.9,14.4,19.15,3.2
2005-05-02,0,23.07,24,12.6,18.3,2
2005-05-03,0,18.46,25.3,10.6,17.95,2.5
2005-05-04,0,18.82,24.6,14.6,19.6,3.9
2005-05-05,0,17.98,25.9,14.8,20.35,3.1
2005-05-06,0,17.98,26.3,14.7,20.5,2.7
2005-05-07,0,17.38,25.9,12.8,19.35,3
2005-05-08,0,17.02,27.7,18.1,22.9,2.8
2005-05-09,0,16.66,26.7,17,21.85,3
2005-05-10,0,17.02,26.7,16.3,21.5,1.8
2005-05-11,0,17.26,29.1,15.8,22.45,2.6
2005-05-12,0,16.78,29.3,14.7,22,3.1
2005-05-13,0,17.26,28.5,18.1,23.3,2.7
2005-05-14,0,17.02,28.3,16.4,22.35,2.9
2005-05-15,0,16.78,28.7,15.1,21.9,1.6
2005-05-16,0,16.3,28.5,15.4,21.95,2.7
2005-05-17,0,16.54,28.9,14.8,21.85,2.2
2005-05-18,0,16.66,30.1,14.6,22.35,2.8
2005-05-19,0,16.54,31.4,14.8,23.1,3
2005-05-20,0,16.54,30.1,16,23.05,2.7
2005-05-21,0,16.78,30.1,15.9,23,2.2
2005-05-22,0,16.42,23.6,15.6,19.6,0.8
2005-05-23,30.7,17.38,21.9,17.6,19.75,0.7
2005-05-24,5.4,17.26,23.3,18.1,20.7,1.1
2005-05-25,0,21.51,22.9,17.9,20.4,0.8
2005-05-26,17.7,32.42,25.9,16.9,21.4,2.9
2005-05-27,0,21.64,25,14.1,19.55,2.8
2005-05-28,0,19.43,24.7,14.4,19.55,3.6
2005-05-29,0,18.82,24.9,14.6,19.75,2.6
2005-05-30,0,18.58,25.3,14.6,19.95,1.5
2005-05-31,6.7,19.3,25.1,16,20.55,2.5
2005-06-01,0.5,19.18,25.2,16.9,21.05,1.9
2005-06-02,1.6,19.56,25.5,16.1,20.8,1.8
2005-06-03,0,17.98,25.1,14.4,19.75,2.2
2005-06-04,0,16.54,25.5,14.8,20.15,2.8
2005-06-05,0,16.78,23.9,15.6,19.75,1.7
2005-06-06,0,16.66,24.5,15.6,20.05,2.5
2005-06-07,0,16.66,24.9,14.6,19.75,3
2005-06-08,0,16.66,26.1,11.2,18.65,2
2005-06-09,0,16.66,26.1,12.6,19.35,2.4
2005-06-10,0,16.66,24.7,13.1,18.9,2.1
2005-06-11,0,16.66,26,11.4,18.7,2.4
2005-06-12,0,16.66,27.7,14,20.85,3.1
2005-06-13,0,16.78,25.9,13.6,19.75,3
2005-06-14,0,16.78,26.6,12.7,19.65,2.3
2005-06-15,0,17.02,27,12.6,19.8,2.1
2005-06-16,0,16.78,25.5,12.4,18.95,1.8
2005-06-17,0,16.3,28.2,13,20.6,2.1
2005-06-18,0,16.66,28.1,11.8,19.95,2.6
2005-06-19,3.5,17.02,27.2,15.6,21.4,2.9
2005-06-20,0,16.9,25.9,12.4,19.15,1.6
2005-06-21,18.6,21.12,21.1,15.4,18.25,1.6
2005-06-22,3.2,20.86,19.5,14.9,17.2,1.3
2005-06-23,0,17.14,20.1,14.4,17.25,1.2
2005-06-24,0,16.66,23.3,11,17.15,1.9
2005-06-25,0,16.54,26.4,10.3,18.35,2.4
2005-06-26,0,16.42,23.5,9.1,16.3,1.7
2005-06-27,0,14.74,24.6,9.4,17,2
2005-06-28,0,13.73,24.8,13,18.9,2.5
2005-06-29,0,13.73,25.9,14,19.95,1.5
2005-06-30,0,14.98,27.9,11.2,19.55,2.3
2005-07-01,0,14.74,28.1,14.4,21.25,2.6
2005-07-02,0,14.62,27.1,12,19.55,2.4
2005-07-03,0,14.28,27.7,11.3,19.5,3.1
2005-07-04,0,14.17,27.1,10.5,18.8,3.2
2005-07-05,0,14.28,28.8,9.4,19.1,2.9
2005-07-06,0,14.39,23.9,12.4,18.15,2.3
2005-07-07,0,15.34,19.7,14.8,17.25,1.6
2005-07-08,7.5,16.54,23,11.1,17.05,2.8
2005-07-09,0,16.3,21.9,6.4,14.15,3.5
2005-07-10,0,16.18,20.1,9.4,14.75,1.3
2005-07-11,0,16.42,23.1,10.6,16.85,2.5
2005-07-12,0,16.06,23.7,9.6,16.65,1.1
2005-07-13,0,15.82,23.6,7.6,15.6,4.2
2005-07-14,0,16.18,24,12.6,18.3,3.2
2005-07-15,0,16.54,24,12.6,18.3,1.6
2005-07-16,0,15.58,26.9,9.2,18.05,4
2005-07-17,0,15.7,30.3,9.3,19.8,3.1
2005-07-18,0,15.1,26.3,12.6,19.45,2.2
2005-07-19,5.8,15.58,18.9,15.6,17.25,0.9
2005-07-20,16.3,16.66,18.1,14.6,16.35,0.6
2005-07-21,0,17.62,20.2,15.6,17.9,1.4
2005-07-22,0,16.18,24.9,15.6,20.25,2.3
2005-07-23,0,13.95,26.1,11,18.55,2.1
2005-07-24,0,14.39,26.3,14.6,20.45,3.3
2005-07-25,0,14.74,27.3,11,19.15,3.2
2005-07-26,2.1,15.1,25.1,13.6,19.35,2.7
2005-07-27,0,14.62,18.1,15.6,16.85,1
2005-07-28,0,14.74,23.5,15.7,19.6,1
2005-07-29,0,13.95,28.1,12.6,20.35,3.2
2005-07-30,0,13.73,26.1,11.4,18.75,2.5
2005-07-31,0,13.51,25.3,10.6,17.95,3
2005-08-01,0,14.39,26.1,4,15.05,3.3
2005-08-02,0,14.5,25.7,8.3,17,3.5
2005-08-03,0,14.5,26.2,9,17.6,3.8
2005-08-04,0,14.39,26.3,8.6,17.45,2.8
2005-08-05,0,13.62,25.7,9.4,17.55,3.4
2005-08-06,0,13.07,26.9,8.1,17.5,3
2005-08-07,0,14.28,27.3,9.4,18.35,3.6
2005-08-08,0,15.7,26.1,11.4,18.75,3.3
2005-08-09,0,16.78,25.8,11,18.4,3
2005-08-10,0,16.9,25.7,11.3,18.5,1.7
2005-08-11,16.7,19.69,24.3,14.8,19.55,1.8
2005-08-12,1.6,18.82,21.2,17.1,19.15,1.1
2005-08-13,0.4,17.02,26.5,18.1,22.3,2
2005-08-14,3,17.26,27.9,18.1,23,2.8
2005-08-15,0,16.42,27.3,13.2,20.25,3.3
2005-08-16,0,16.54,26.3,13.8,20.05,2.5
2005-08-17,3.4,16.66,26.1,17.9,22,3.1
2005-08-18,0,16.18,26.1,10.9,18.5,3
2005-08-19,0,15.7,28.2,13.5,20.85,4
2005-08-20,0,16.18,27.7,15.6,21.65,4
2005-08-21,0,16.06,26.7,13.2,19.95,4
2005-08-22,0,15.34,26.7,12.5,19.6,3.5
2005-08-23,0,14.86,27.6,10,18.8,6.5
2005-08-24,0,13.18,30.1,9.7,19.9,4.8
2005-08-25,0,14.28,28.3,14.6,21.45,4.3
2005-08-26,0,14.74,20.8,17.2,19,1.2
2005-08-27,0,14.98,25.5,17.1,21.3,2.2
2005-08-28,0,14.62,29.1,14,21.55,5.4
2005-08-29,0,14.74,30.9,12.5,21.7,5.5
2005-08-30,0,14.74,32.7,14,23.35,4.4
2005-08-31,0,14.74,33.1,15,24.05,5.4
2005-09-01,0,14.74,29.5,15,22.25,4.3
2005-09-02,0,14.62,27.5,14.6,21.05,2.9
2005-09-03,0,14.98,29.7,16.6,23.15,5.1
2005-09-04,0,14.62,29.1,18.6,23.85,5.1
2005-09-05,0,14.74,27.3,15.6,21.45,3.4
2005-09-06,0,14.86,29.7,14.6,22.15,4.1
2005-09-07,2.2,13.95,20.9,17.9,19.4,0.8
2005-09-08,3.1,14.98,20.1,17.1,18.6,2.2
2005-09-09,0,15.22,24.3,17.5,20.9,3.4
2005-09-10,0,14.62,27.3,17.8,22.55,4.5
2005-09-11,0,14.74,29.3,15.7,22.5,5.2
2005-09-12,0,14.86,31.1,13.6,22.35,6.6
2005-09-13,0,15.46,25.1,13.8,19.45,3.8
2005-09-14,0,14.74,21.1,16.8,18.95,2
2005-09-15,0,14.06,25.9,17,21.45,2.4
2005-09-16,0,14.17,31.3,13.8,22.55,3.8
2005-09-17,0,14.39,27.3,18.5,22.9,3.7
2005-09-18,0,14.62,21,17.7,19.35,1
2005-09-19,1,15.1,22.4,17.6,20,2.2
2005-09-20,0.8,14.62,29.1,17.6,23.35,4.2
2005-09-21,0,14.17,26,14.7,20.35,5.2
2005-09-22,0,14.17,26.3,12.5,19.4,4.5
2005-09-23,0,13.29,25.1,17.7,21.4,3.3
2005-09-24,0,13.95,27.3,18.3,22.8,3.1
2005-09-25,0,13.84,29.3,16.9,23.1,2.5
2005-09-26,21.3,18.1,23.1,18,20.55,1.9
2005-09-27,2.4,20.08,19.7,17.1,18.4,0.7
2005-09-28,12.1,18.94,20.5,14.8,17.65,1.4
2005-09-29,0,17.14,24.9,14.5,19.7,4.3
2005-09-30,0,16.3,26.1,13,19.55,3.5
2005-10-01,0,17.02,28.1,11.6,19.85,2.7
2005-10-02,0,16.3,25.8,14,19.9,2.4
2005-10-03,1,15.46,27.9,15.2,21.55,4.1
2005-10-04,0,14.74,27.9,14.6,21.25,5.2
2005-10-05,0,14.06,29.5,14.8,22.15,4.8
2005-10-06,0,13.51,31.3,17.6,24.45,3.8
2005-10-07,0,13.29,29.9,20.8,25.35,3.7
2005-10-08,0,13.84,30.9,17.4,24.15,6
2005-10-09,0,13.07,31.9,13.6,22.75,5.3
2005-10-10,0,12.74,31.3,16,23.65,5.7
2005-10-11,0,12.08,31.4,16.9,24.15,6.4
2005-10-12,0,10.54,32.3,16,24.15,7.1
2005-10-13,0,8.1525,33.8,13.8,23.8,9.2
2005-10-14,0,8.87,35.3,13,24.15,8.7
2005-10-15,0,8.665,35.1,20.7,27.9,7.6
2005-10-16,0,9.075,32.1,20.7,26.4,6.3
2005-10-17,0,9.382501,35.7,18.3,27,8.7
2005-10-18,0,8.7675,35.9,16.4,26.15,7.9
2005-10-19,5.7,9.7925,21.1,18.3,19.7,1
2005-10-20,14.3,10.1,27.1,18.3,22.7,4.2
2005-10-21,0,9.9975,31.5,16.1,23.8,7.3
2005-10-22,0,9.895,30.1,15.6,22.85,4.6
2005-10-23,0,9.9975,29.9,18,23.95,4.3
2005-10-24,0,9.895,31.5,19.8,25.65,5.3
2005-10-25,0.6,9.895,32.5,18.7,25.6,3.5
2005-10-26,0,9.587501,34.6,20.1,27.35,4.3
2005-10-27,0,9.895,31.1,21.5,26.3,3.9
2005-10-28,0,10.32,33.9,21,27.45,4
2005-10-29,26.9,13.62,28.1,20.7,24.4,2.5
2005-10-30,6.8,17.38,22.5,19.1,20.8,0.6
2005-10-31,9.6,14.28,22.9,17.9,20.4,1.2
2005-11-01,2.3,11.97,25.8,17.2,21.5,2.4
2005-11-02,9.8,12.74,21,17.9,19.45,0.7
2005-11-03,11.4,14.28,23.3,17.9,20.6,2
2005-11-04,0,12.85,26.8,18.9,22.85,2.2
2005-11-05,17.1,15.34,28.5,19.7,24.1,2.1
2005-11-06,3.4,16.18,30.3,19.7,25,3.4
2005-11-07,0,15.22,30.7,20.7,25.7,2.2
2005-11-08,20.8,17.86,27.2,17.2,22.2,1.8
2005-11-09,9.8,16.42,24.2,16.1,20.15,2.9
2005-11-10,0,14.06,19.1,15.2,17.15,1.4
2005-11-11,5,13.29,20.5,15.1,17.8,1.9
2005-11-12,0,14.86,20.7,15.6,18.15,2.9
2005-11-13,3.4,14.28,26.1,16.6,21.35,2.9
2005-11-14,0,13.4,28,17,22.5,5
2005-11-15,0,14.5,29.4,16.6,23,4.1
2005-11-16,0,14.06,31.6,18.7,25.15,4
2005-11-17,0,14.5,30.7,19.5,25.1,2.3
2005-11-18,8.3,16.42,28.3,19.5,23.9,2.4
2005-11-19,0.2,16.18,29.7,21.1,25.4,1.9
2005-11-20,5.8,16.18,30.3,20.7,25.5,5.3
2005-11-21,3.9,15.82,31.5,21.1,26.3,5.3
2005-11-22,0,15.82,27.3,19.7,23.5,3.6
2005-11-23,0,15.1,27.9,20.9,24.4,2.9
2005-11-24,0,14.62,31.5,21.1,26.3,4.9
2005-11-25,0,14.74,29.1,20.7,24.9,3.6
2005-11-26,8.9,16.9,24.5,18,21.25,3.5
2005-11-27,88.7,28.64,26.4,16.4,21.4,4.3
2005-11-28,0,19.69,27.2,16.3,21.75,5.2
2005-11-29,0,16.66,25.5,19.4,22.45,3.5
2005-11-30,0,15.58,29.5,19.1,24.3,4.8
2005-12-01,0,15.22,30.3,19.6,24.95,2.5
2005-12-02,6.9,16.3,29.1,19,24.05,2.6
2005-12-03,23.2,34.585,24.1,17.7,20.9,2.5
2005-12-04,1.3,26.58,24.9,15.7,20.3,3.5
2005-12-05,0,17.14,30.3,17.5,23.9,3.9
2005-12-06,0,16.18,27.9,18.8,23.35,2.6
2005-12-07,13.9,23.46,24.4,16.4,20.4,3.5
2005-12-08,4.7,20.99,20,16.1,18.05,0.7
2005-12-09,2.2,23.46,26.3,17.1,21.7,2.2
2005-12-10,9.6,17.5,31.3,19.7,25.5,3.3
2005-12-11,67.7,56.015,25.7,20.3,23,2.8
2005-12-12,37.9,40.25,21.2,18.1,19.65,5
2005-12-13,5.9,55.85,26.7,17.8,22.25,1.3
2005-12-14,28.8,44.15,25.3,18.1,21.7,1.5
2005-12-15,9.6,36.8,27.3,19.1,23.2,2.9
2005-12-16,0,27.8,30.9,19.3,25.1,2.5
2005-12-17,0,23.72,31.9,19.1,25.5,6.8
2005-12-18,0,19.56,32.9,19.7,26.3,5.4
2005-12-19,1.3,17.62,31.1,18.9,25,3.1
2005-12-20,22.5,31.44,32.1,18.2,25.15,4
2005-12-21,0,25.8,31.1,19.2,25.15,2.7
2005-12-22,0.8,19.82,30.3,19.4,24.85,4.5
2005-12-23,0,16.9,31.1,18.4,24.75,6.8
2005-12-24,0,16.18,32.2,15.6,23.9,5
2005-12-25,0,22.94,27.7,15.6,21.65,1.1
2005-12-26,58.6,59.15,26.7,17.9,22.3,2.6
2005-12-27,0,34.44,29.1,16.6,22.85,4.9
2005-12-28,0,21.51,28.7,17.1,22.9,5.1
2005-12-29,0,20.08,29.3,17.7,23.5,4.8
2005-12-30,0,19.3,28.7,18.6,23.65,5.2
2005-12-31,0,16.9,29.7,19.6,24.65,3.6
2006-01-01,0,16.2189,30.5,19.7,25.1,3
2006-01-02,0,15.7834,28.1,19.9,24,1.9
2006-01-03,2.8,27.708,28.9,19.5,24.2,2.2
2006-01-04,7.5,28.412,30.1,19.8,24.95,2
2006-01-05,6.3,34.7976,24.2,19.6,21.9,0.8
2006-01-06,25.2,31.3084,24.9,20.1,22.5,1
2006-01-07,1.1,24.9733,30.1,19.1,24.6,3.1
2006-01-08,0,21.9899,30.5,19.7,25.1,4.4
2006-01-09,0,19.7768,31,20,25.5,5.6
2006-01-10,0,18.2455,29.7,21.2,25.45,6.2
2006-01-11,0,18.3613,29.9,20.4,25.15,5.2
2006-01-12,0,17.5579,29.2,19.9,24.55,4.7
2006-01-13,0,16.8823,30.9,20,25.45,4.6
2006-01-14,0,16.2189,31.5,18.7,25.1,4.5
2006-01-15,0,15.6754,32,18.9,25.45,4.5
2006-01-16,0,15.8918,31.7,18.1,24.9,4.7
2006-01-17,0,15.5677,32,18.2,25.1,5.3
2006-01-18,0,15.2467,32.2,18.7,25.45,5.2
2006-01-19,0,14.2696,31.7,18.9,25.3,5
2006-01-20,0,14.0222,31.7,19.4,25.55,6
2006-01-21,0,14.2696,32.4,18.2,25.3,5.4
2006-01-22,0,14.0222,33.7,17.6,25.65,6.6
2006-01-23,0,13.5329,34.8,16.5,25.65,7.4
2006-01-24,0,13.291,36.5,19.2,27.85,7.1
2006-01-25,0,13.4117,37.3,20.3,28.8,7.9
2006-01-26,0,12.8125,36.9,21.5,29.2,5
2006-01-27,2.3,13.1707,32.4,20.9,26.65,2.7
2006-01-28,56.3,26.5985,28.9,20.8,24.85,2.2
2006-01-29,7.9,24.9733,29.4,20.3,24.85,2.2
2006-01-30,10.9,19.657,30.9,19.6,25.25,3.1
2006-01-31,0,18.015,30.5,20.6,25.55,2.4
2006-02-01,0,17.1061,29.2,19.3,24.25,1.8
2006-02-02,37.9,42.2786,29.9,19.3,24.6,2.5
2006-02-03,0,52.2769,31.8,20.7,26.25,4.5
2006-02-04,0,32.9561,32.7,19.3,26,5.8
2006-02-05,0,20.9931,33.1,18.8,25.95,4.3
2006-02-06,0,17.5579,34.1,17.9,26,5.8
2006-02-07,0,15.6754,34.1,17.1,25.6,5.1
2006-02-08,0,13.291,35.1,19.8,27.45,4.1
2006-02-09,4.9,15.5677,33.3,19.7,26.5,3.7
2006-02-10,0,16.7709,32.3,21.5,26.9,2.3
2006-02-11,7.1,24.0469,27.3,20.7,24,1.1
2006-02-12,20.2,34.9531,27.5,20.3,23.9,1.2
2006-02-13,14.2,37.1638,29.3,19.6,24.45,2.3
2006-02-14,0.3,26.3244,31.7,19.9,25.8,2.4
2006-02-15,2.7,43.6474,30.5,19.9,25.2,2.2
2006-02-16,8.3,42.6189,29.1,20.5,24.8,2
2006-02-17,1.2,30.426,31.6,20.3,25.95,4.3
2006-02-18,0,22.116,31.9,20.1,26,4.6
2006-02-19,0,16.8823,33.1,19.7,26.4,3.7
2006-02-20,0,15.6754,31.7,20.5,26.1,3.7
2006-02-21,0,15.8918,32.1,18.1,25.1,4.5
2006-02-22,3.8,17.1061,31.9,19.2,25.55,2.5
2006-02-23,4.2,16.7709,33.3,20.1,26.7,3.6
2006-02-24,0.3,15.7834,33.3,18.9,26.1,5.5
2006-02-25,0,16.5491,32.9,20.9,26.9,3
2006-02-26,0.6,19.4184,33.9,20.3,27.1,4.4
2006-02-27,0,23.1366,28.5,20.3,24.4,1.5
2006-02-28,34.9,24.442,31.1,20.3,25.7,3.1
2006-03-01,0,19.4184,31.7,22.3,27,2.9
2006-03-02,0,18.1301,31.5,22.2,26.85,1.7
2006-03-03,0,17.3313,32,20.3,26.15,4.7
2006-03-04,0,16.3286,33.3,19.9,26.6,3.9
2006-03-05,0,15.7834,32.8,21.3,27.05,2.7
2006-03-06,8.7,20.9931,29.2,20.3,24.75,1.3
2006-03-07,19.1,24.31,29.7,19.1,24.4,2.5
2006-03-08,0,24.9733,30.2,20.6,25.4,2.9
2006-03-09,1.1,22.116,31.3,19.7,25.5,3.4
2006-03-10,0,18.1301,33.3,19.5,26.4,3
2006-03-11,16.4,44.1658,28.3,20.4,24.35,3.4
2006-03-12,0,58.6204,28.7,18.7,23.7,2.8
2006-03-13,23.1,25.5098,29.9,18,23.95,3.5
2006-03-14,0,21.8642,28,18.9,23.45,2.2
2006-03-15,0.8,20.2593,27.5,20.1,23.8,1.7
2006-03-16,7,24.707,27.6,21.1,24.35,1.3
2006-03-17,0,20.9931,30.5,21,25.75,3.9
